brand,title,url,autoship_price,price,old_price,rating
PetTest,"
        
          
          
          
            ,
             Ketone Glucose Urinalysis Reagent Dog & Cat Test Strips, 50 count
          
        
      ",https://www.chewy.com/pettest-ketone-glucose-urinalysis/dp/285688,"
              $17.05
            ","
              $17.95
            ","
							
						",
Senergy,"
        
          
          
          
            ,
             Topical Solution for Cats, 15.1 to 22 lbs (Taupe Box), 3 treatment
          
        
      ",https://www.chewy.com/senergy-topical-solution-cats-151-to/dp/269479,"
              $41.45
            ","
              $43.63
            ","
							
						",
Megestrol,"
        
          
          
          
            ,
             Acetate (Generic) Tablets for Dogs, 20-mg, 1 tablet
          
        
      ",https://www.chewy.com/megestrol-acetate-generic-tablets/dp/173618,"
              $0.23
            ","
              $0.24
            ","
							
						",1
Atenolol Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 6.25-mg, 1 Capsule
          
        
      ",https://www.chewy.com/atenolol-compounded-capsule-dogs-cats/dp/272773,"
              $0.38
            ","
              $0.40
            ","
							
						",
PetTest,"
        
          
          
          
            ,
             Advocate Control Solution, 4-mL bottle
          
        
      ",https://www.chewy.com/pettest-advocate-control-solution-4/dp/208175,,"
              $12.99
            ","
							
						",1
Tylosin Tartrate Compounded,"
        
          
          
          
            ,
             Oral Liquid Beef Flavored for Dogs & Cats, 100-mg/mL, 30 mL
          
        
      ",https://www.chewy.com/tylosin-tartrate-compounded-oral/dp/272914,"
              $40.37
            ","
              $42.50
            ","
							
						",
Cephalexin,"
        
          
          
          
            ,
             (Generic) Oral Suspension for Dogs, 250 mg/5 mL, 100-mL
          
        
      ",https://www.chewy.com/cephalexin-generic-oral-suspension/dp/173425,"
              $15.19
            ","
              $15.99
            ","
							
						",1
Prednisone Compounded,"
        
          
          
          
            ,
             Oral Liquid Beef Flavored for Dogs & Cats, 1-mg/mL, 90 mL
          
        
      ",https://www.chewy.com/prednisone-compounded-oral-liquid/dp/272838,"
              $36.43
            ","
              $38.35
            ","
							
                $55.20
              
						",
Trilostane Compounded,"
        
          
          
          
            ,
             Oral Liquid Beef Flavored for Dogs & Cats, 30-mg/mL, 30 mL
          
        
      ",https://www.chewy.com/trilostane-compounded-oral-liquid/dp/272856,"
              $48.92
            ","
              $51.50
            ","
							
						",
Chlorpheniramine Maleate Compounded,"
        
          
          
          
            ,
             Soft Chew Tuna Flavored for Cats, 1-mg, 15 Soft Chews
          
        
      ",https://www.chewy.com/chlorpheniramine-maleate-compounded/dp/285666,"
              $16.50
            ","
              $17.37
            ","
							
						",
Senergy,"
        
          
          
          
            ,
             Topical Solution for Dogs, 85.1 to 130 lbs (Plum Box), 3 treatment
          
        
      ",https://www.chewy.com/senergy-topical-solution-dogs-851-to/dp/269489,"
              $55.66
            ","
              $58.59
            ","
							
						",
Salix,"
        
          
          
          
            ,
             (Furosemide) Injectable for Dogs, Cats & Horses, 50 mg/mL, 50-mL
          
        
      ",https://www.chewy.com/salix-furosemide-injectable-dogs-cats/dp/201126,,"
              $29.35
            ","
							
                $32.98
              
						",
Lidocaine,"
        
          
          
          
            ,
             HCl Injectable Solution 2% for Dogs, Cats, Horses & Cattle, 250-mL
          
        
      ",https://www.chewy.com/lidocaine-hcl-injectable-solution-2/dp/204738,"
              $11.35
            ","
              $11.95
            ","
							
						",
Vita-Jec,"
        
          
          
          
            ,
             Vitamin B12 for Dogs, Cats & Horses, 3000-mcg, 100-mL
          
        
      ",https://www.chewy.com/vita-jec-vitamin-b12-dogs-cats-horses/dp/201133,"
              $18.95
            ","
              $19.95
            ","
							
						",1
Vita-Jec,"
        
          
          
          
            ,
             Vitamin K1 Injectable for Dog, Cats & Horses, 10 mg/mL, 100-mL
          
        
      ",https://www.chewy.com/vita-jec-vitamin-k1-injectable-dog/dp/201137,"
              $13.29
            ","
              $13.99
            ","
							
						",
Vetameg,"
        
          
          
          
            ,
             (flunixin meglumine) Injectable for Horses & Livestock, 50 mg/mL,100-mL vial
          
        
      ",https://www.chewy.com/vetameg-flunixin-meglumine-injectable/dp/201130,"
              $17.42
            ","
              $18.34
            ","
							
						",
iPet,"
        
          
          
          
            ,
             Glucose Test Strips for Dogs & Cats, 25 count
          
        
      ",https://www.chewy.com/ipet-glucose-test-strips-dogs-cats-25/dp/204555,,"
              $28.49
            ","
							
						",1
DILT-XR,"
        
          
          
          
            ,
             (Diltiazem Hydrochloride) Extended-Release Capsules, 180-mg, 1 capsule
          
        
      ",https://www.chewy.com/dilt-xr-diltiazem-hydrochloride/dp/220123,"
              $1.27
            ","
              $1.34
            ","
							
						",1
Atenolol Compounded,"
        
          
          
          
            ,
             Oral Liquid Chicken Flavored for Dogs & Cats, 10-mg/mL, 30 mL
          
        
      ",https://www.chewy.com/atenolol-compounded-oral-liquid/dp/273000,"
              $33.10
            ","
              $34.84
            ","
							
						",1
Prednisone Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 1.5-mg, 1 Capsule
          
        
      ",https://www.chewy.com/prednisone-compounded-capsule-dogs/dp/272553,"
              $0.11
            ","
              $0.12
            ","
							
						",
OvaMed,"
        
          
          
          
            ,
             (Altrenogest) Solution for Horses, 1000-mL
          
        
      ",https://www.chewy.com/ovamed-altrenogest-solution-horses/dp/204742,"
              $180.21
            ","
              $189.70
            ","
							
                $211.00
              
						",
Doxycycline Hyclate Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 10-mg, 1 Capsule
          
        
      ",https://www.chewy.com/doxycycline-hyclate-compounded/dp/272723,"
              $0.33
            ","
              $0.35
            ","
							
						",
Centragard,"
        
          
          
          
            ,
             for Cats 1.8-5.5 lbs, 3 treatments (Green Box)
          
        
      ",https://www.chewy.com/centragard-cats-18-55-lbs-3/dp/180700,"
              $41.60
            ","
              $43.79
            ","
							
                $47.24
              
						",
Thyrozine,"
        
          
          
          
            ,
             (Generic) Powder for Horses, 1-lb
          
        
      ",https://www.chewy.com/thyrozine-generic-powder-horses-1-lb/dp/201128,"
              $26.69
            ","
              $28.10
            ","
							
						",
Ampicillin,"
        
          
          
          
            ,
             (Generic) Capsules for Dogs, Cats & Horses 500-mg, 1 capsule
          
        
      ",https://www.chewy.com/ampicillin-generic-capsules-dogs-cats/dp/173382,"
              $0.29
            ","
              $0.31
            ","
							
						",
Enrofloxacin Compounded,"
        
          
          
          
            ,
             Soft Chew Chicken Flavored for Dogs, 30-mg, 15 Soft Chews
          
        
      ",https://www.chewy.com/enrofloxacin-compounded-soft-chew/dp/287728,"
              $17.00
            ","
              $17.90
            ","
							
						",
Benazepril HCl Compounded,"
        
          
          
          
            ,
             Transdermal for Cats, 2-mg/0.1 mL, 3 mL
          
        
      ",https://www.chewy.com/benazepril-hcl-compounded-transdermal/dp/273320,"
              $33.20
            ","
              $34.95
            ","
							
						",
Prevail,"
        
          
          
          
            ,
             (flunixin meglumine) Equine Paste for Horses, 30-gm syringe
          
        
      ",https://www.chewy.com/prevail-flunixin-meglumine-equine/dp/219886,"
              $24.69
            ","
              $25.99
            ","
							
                $29.81
              
						",
Senergy,"
        
          
          
          
            ,
             Topical Solution for Dogs, 5.1 to 10 lbs (Lavender Box), 3 treatment
          
        
      ",https://www.chewy.com/senergy-topical-solution-dogs-51-to/dp/269481,"
              $39.27
            ","
              $41.34
            ","
							
						",
PetTest,"
        
          
          
          
            ,
             Advocate Lancing Device
          
        
      ",https://www.chewy.com/pettest-advocate-lancing-device/dp/208177,,"
              $8.99
            ","
							
						",4
Diltiazem,"
        
          
          
          
            ,
             Hydrochloride Extended-Release Capsules, 240 mg, 1 capsule
          
        
      ",https://www.chewy.com/diltiazem-hydrochloride-extended/dp/256151,"
              $0.73
            ","
              $0.77
            ","
							
						",
Potassium Citrate Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 200-mg, 1 Capsule
          
        
      ",https://www.chewy.com/potassium-citrate-compounded-capsule/dp/272741,"
              $0.46
            ","
              $0.48
            ","
							
						",
Famotidine Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 2-mg, 1 Capsule
          
        
      ",https://www.chewy.com/famotidine-compounded-capsule-dogs/dp/272761,"
              $0.47
            ","
              $0.49
            ","
							
						",
Metronidazole Compounded,"
        
          
          
          
            ,
             Soft Chew Chicken Flavored for Dogs, 100-mg, 15 Soft Chews
          
        
      ",https://www.chewy.com/metronidazole-compounded-soft-chew/dp/288935,"
              $10.40
            ","
              $10.95
            ","
							
						",
Bute,"
        
          
          
          
            ,
             Phenylbutazone (Generic) Injectable Solution 20% for Horses, 100-mL
          
        
      ",https://www.chewy.com/bute-phenylbutazone-generic/dp/204749,"
              $14.24
            ","
              $14.99
            ","
							
                $17.19
              
						",
Benazepril HCl Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 1-mg, 1 Capsule
          
        
      ",https://www.chewy.com/benazepril-hcl-compounded-capsule/dp/272715,"
              $0.69
            ","
              $0.73
            ","
							
						",
Praziquantel,"
        
          
          
          
            ,
             (Generic) Injectable Solution for Dogs & Cats, 10-mL vial
          
        
      ",https://www.chewy.com/praziquantel-generic-injectable/dp/204751,"
              $118.70
            ","
              $124.95
            ","
							
						",
Chlorpheniramine Maleate Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 1-mg, 1 Capsule
          
        
      ",https://www.chewy.com/chlorpheniramine-maleate-compounded/dp/272789,"
              $0.14
            ","
              $0.15
            ","
							
						",
Potassium Citrate Compounded,"
        
          
          
          
            ,
             Oral Liquid Beef Flavored for Dogs & Cats, 160-mg/mL, 30 mL
          
        
      ",https://www.chewy.com/potassium-citrate-compounded-oral/dp/272975,"
              $31.08
            ","
              $32.72
            ","
							
						",
Uniprim,"
        
          
          
          
            ,
             Powder for Horses, 400 gm
          
        
      ",https://www.chewy.com/uniprim-powder-horses-400-gm/dp/184079,,"
              $31.49
            ","
							
						",
Allison,"
        
          
          
          
            ,
             SureComfort Insulin Syringes U-100 29 Gauge x 0.5-in, 0.3cc, 10 syringes
          
        
      ",https://www.chewy.com/allison-surecomfort-insulin-syringes/dp/238582,,"
              $2.25
            ","
							
						",1
Pributazone,"
        
          
          
          
            ,
             Bolus (Generic) Tablets for Horses, 1-g, 1 tablet
          
        
      ",https://www.chewy.com/pributazone-bolus-generic-tablets/dp/201124,"
              $0.28
            ","
              $0.29
            ","
							
						",
Enrofloxacin Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 30-mg, 1 Capsule
          
        
      ",https://www.chewy.com/enrofloxacin-compounded-capsule-dogs/dp/272630,"
              $0.50
            ","
              $0.53
            ","
							
						",
Confidence,"
        
          
          
          
            ,
             EQ for Horses, 10 gel packets
          
        
      ",https://www.chewy.com/confidence-eq-horses-10-gel-packets/dp/204460,"
              $63.54
            ","
              $66.88
            ","
							
						",1
Atenolol Compounded,"
        
          
          
          
            ,
             Soft Chew Tuna Flavored for Cats, 6.25-mg, 60 Soft Chews
          
        
      ",https://www.chewy.com/atenolol-compounded-soft-chew-tuna/dp/288039,"
              $50.73
            ","
              $53.40
            ","
							
						",
Triamcinolone Acetonide,"
        
          
          
          
            ,
             (Generic) Injectable Suspension, 40 mg/mL, 10-mL Multi-Dose Vial
          
        
      ",https://www.chewy.com/triamcinolone-acetonide-generic/dp/204733,"
              $91.19
            ","
              $95.99
            ","
							
						",
Equidone,"
        
          
          
          
            ,
             Gel for Horses, 25-mL Multi-Dose Syringe
          
        
      ",https://www.chewy.com/equidone-gel-horses-25-ml-multi-dose/dp/208451,,"
              $57.99
            ","
							
						",
Doxycycline Hyclate Compounded,"
        
          
          
          
            ,
             Soft Chew Tuna Flavored for Cats, 30-mg, 15 Soft Chews
          
        
      ",https://www.chewy.com/doxycycline-hyclate-compounded-soft/dp/285647,"
              $16.59
            ","
              $17.46
            ","
							
						",
Glipizide Compounded,"
        
          
          
          
            ,
             Oral Liquid Chicken Flavored for Dogs & Cats, 2.5-mg/mL, 30 mL
          
        
      ",https://www.chewy.com/glipizide-compounded-oral-liquid/dp/273026,"
              $34.43
            ","
              $36.24
            ","
							
						",
Furosemide Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 10-mg, 1 Capsule
          
        
      ",https://www.chewy.com/furosemide-compounded-capsule-dogs/dp/272785,"
              $0.58
            ","
              $0.61
            ","
							
						",
Furosemide Compounded,"
        
          
          
          
            ,
             Oral Liquid Chicken Flavored for Dogs & Cats, 10-mg/mL, 30 mL
          
        
      ",https://www.chewy.com/furosemide-compounded-oral-liquid/dp/273018,"
              $26.55
            ","
              $27.95
            ","
							
						",
Acetazolamide,"
        
          
          
          
            ,
             (Generic) Tablets, 125-mg, 1 tablet
          
        
      ",https://www.chewy.com/acetazolamide-generic-tablets-125-mg/dp/204935,"
              $1.36
            ","
              $1.43
            ","
							
						",
Atenolol Compounded,"
        
          
          
          
            ,
             Transdermal for Cats, 6-mg/0.1 mL, 3 mL
          
        
      ",https://www.chewy.com/atenolol-compounded-transdermal-cats/dp/273336,"
              $23.70
            ","
              $24.95
            ","
							
						",1
Cyproheptadine HCl Compounded,"
        
          
          
          
            ,
             Oral Liquid Tuna Flavored for Dogs & Cats, 5-mg/mL, 30 mL
          
        
      ",https://www.chewy.com/cyproheptadine-hcl-compounded-oral/dp/272986,"
              $25.60
            ","
              $26.95
            ","
							
						",
Piroxicam Compounded,"
        
          
          
          
            ,
             Soft Chew Tuna Flavored for Cats, 3-mg, 30 Soft Chews
          
        
      ",https://www.chewy.com/piroxicam-compounded-soft-chew-tuna/dp/285665,"
              $33.03
            ","
              $34.77
            ","
							
						",
Vetivex,"
        
          
          
          
            ,
             Hartmann's Solution for Dogs, Cats & Horses, 3-L
          
        
      ",https://www.chewy.com/vetivex-hartmanns-solution-dogs-cats/dp/208380,"
              $31.59
            ","
              $33.25
            ","
							
						",
Enalapril Maleate Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 1.5-mg, 1 Capsule
          
        
      ",https://www.chewy.com/enalapril-maleate-compounded-capsule/dp/272610,"
              $0.42
            ","
              $0.44
            ","
							
						",
iPet PRO,"
        
          
          
          
            ,
             Control Solution for Dogs & Cats
          
        
      ",https://www.chewy.com/ipet-pro-control-solution-dogs-cats/dp/204463,,"
              $20.06
            ","
							
						",
Neomycin Sulfate  Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 200-mg, 1 Capsule
          
        
      ",https://www.chewy.com/neomycin-sulfate-compounded-capsule/dp/272690,"
              $0.94
            ","
              $0.99
            ","
							
						",
Cyproheptadine HCl Compounded,"
        
          
          
          
            ,
             Soft Chew Tuna Flavored for Cats, 2-mg, 15 Soft Chews
          
        
      ",https://www.chewy.com/cyproheptadine-hcl-compounded-soft/dp/285658,"
              $28.59
            ","
              $30.10
            ","
							
						",
Dexmedesed,"
        
          
          
          
            ,
             Injectable Solution for Dogs & Cats, 0.5 mg/mL, 10-mL Vial
          
        
      ",https://www.chewy.com/dexmedesed-injectable-solution-dogs/dp/203314,"
              $175.75
            ","
              $185.00
            ","
							
						",
Glipizide Compounded,"
        
          
          
          
            ,
             Transdermal for Cats, 5-mg/0.1 mL, 3 mL
          
        
      ",https://www.chewy.com/glipizide-compounded-transdermal-cats/dp/273353,"
              $23.70
            ","
              $24.95
            ","
							
						",
SucroMate,"
        
          
          
          
            ,
             Injectable for Horses, 10 mL
          
        
      ",https://www.chewy.com/sucromate-injectable-horses-10-ml/dp/204771,"
              $332.49
            ","
              $349.99
            ","
							
						",
IV Needleless,"
        
          
          
          
            ,
             Injection Bi-Directional Valve Cap for Dogs, Cats & Horses
          
        
      ",https://www.chewy.com/iv-needleless-injection-bi/dp/203961,,"
              $6.25
            ","
							
						",
Sodium Bicarbonate,"
        
          
          
          
            ,
             8.4% (Generic) Solution for Dogs, Horses & Livestock, 100-mL
          
        
      ",https://www.chewy.com/sodium-bicarbonate-84-generic/dp/204768,"
              $8.54
            ","
              $8.99
            ","
							
						",
Cyproheptadine HCl Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 2-mg, 1 Capsule
          
        
      ",https://www.chewy.com/cyproheptadine-hcl-compounded-capsule/dp/272756,"
              $0.46
            ","
              $0.48
            ","
							
						",
Tildren,"
        
          
          
          
            ,
             for Horses 500 mg, 30 mL vial
          
        
      ",https://www.chewy.com/tildren-horses-500-mg-30-ml-vial/dp/184176,"
              $353.39
            ","
              $371.99
            ","
							
						",
Diphenhydramine HCl Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 40-mg, 1 Capsule
          
        
      ",https://www.chewy.com/diphenhydramine-hcl-compounded/dp/272800,"
              $0.24
            ","
              $0.25
            ","
							
						",
Dicloxacillin,"
        
          
          
          
            ,
             Sodium (Generic) Capsules, 250-mg, 1 capsule
          
        
      ",https://www.chewy.com/dicloxacillin-sodium-generic-capsules/dp/173465,"
              $0.52
            ","
              $0.55
            ","
							
						",
Enalapril Maleate Compounded,"
        
          
          
          
            ,
             Transdermal for Cats, 2-mg/0.1 mL, 6 mL
          
        
      ",https://www.chewy.com/enalapril-maleate-compounded/dp/273256,"
              $59.80
            ","
              $62.95
            ","
							
						",
Diltiazem HCl Compounded,"
        
          
          
          
            ,
             Capsule for Dogs & Cats, 5-mg, 1 Capsule
          
        
      ",https://www.chewy.com/diltiazem-hcl-compounded-capsule-dogs/dp/272795,"
              $0.47
            ","
              $0.49
            ","
							
						",
HyCoat,"
        
          
          
          
            ,
             Topical Wound Management Solution for Dogs, Cats and Horses, 20mg/2mL
          
        
      ",https://www.chewy.com/hycoat-topical-wound-management/dp/210402,,"
              $20.99
            ","
							
						",
ChronoMate,"
        
          
          
          
            ,
             (Altrenogest) Solution for Pigs, 1000-mL bottle
          
        
      ",https://www.chewy.com/chronomate-altrenogest-solution-pigs/dp/219897,"
              $195.50
            ","
              $205.79
            ","
							
						",
Trudell Medical International,"
        
          
          
          
            ,
             AeroKat Cat Asthma Aerosol Chamber
          
        
      ",https://www.chewy.com/trudell-medical-international-aerokat/dp/175950,,"
              $61.95
            ","
							
						",50
Endosorb,"
        
          
          
          
            ,
             Anti-Diarrheal Tablets for Dogs & Cats, 1.5-g, 500 tablets
          
        
      ",https://www.chewy.com/endosorb-anti-diarrheal-tablets-dogs/dp/173704,,"
              $79.13
            ","
							
						",6
Trudell Medical International,"
        
          
          
          
            ,
             AeroDawg Dog Asthma Aerosol Chamber, Small
          
        
      ",https://www.chewy.com/trudell-medical-international/dp/175952,,"
              $54.99
            ","
							
                $61.95
              
						",18
Sentinel,"
        
          
          
          
            ,
             Flavor Tablets for Dogs, 51-100 lbs, 6 treatments (White Box)
          
        
      ",https://www.chewy.com/sentinel-flavor-tablets-dogs-51-100/dp/173281,"
              $69.06
            ","
              $72.69
            ","
							
						",141
Sentinel,"
        
          
          
          
            ,
             Flavor Tablets for Dogs, 11-25 lbs, 6 treatments (Green Box)
          
        
      ",https://www.chewy.com/sentinel-flavor-tablets-dogs-11-25/dp/173277,"
              $47.77
            ","
              $50.28
            ","
							
						",121
Sentinel,"
        
          
          
          
            ,
             Flavor Tablets for Dogs, 26-50 lbs, 6 treatments (Yellow Box)
          
        
      ",https://www.chewy.com/sentinel-flavor-tablets-dogs-26-50/dp/173279,"
              $57.10
            ","
              $60.11
            ","
							
						",92
Sentinel Spectrum,"
        
          
          
          
            ,
             Chewable Tablets for Dogs, 8.1-25 lbs, 6 treatments (Green Box)
          
        
      ",https://www.chewy.com/sentinel-spectrum-chewable-tablets/dp/173285,"
              $50.36
            ","
              $53.01
            ","
							
						",74
Sentinel Spectrum,"
        
          
          
          
            ,
             Chewable Tablets for Dogs, 25.1-50 lbs, 6 treatments (Yellow Box)
          
        
      ",https://www.chewy.com/sentinel-spectrum-chewable-tablets/dp/173287,"
              $61.38
            ","
              $64.61
            ","
							
						",43
Sentinel,"
        
          
          
          
            ,
             Flavor Tablets for Dogs, 2-10 lbs, 6 treatments (Brown Box)
          
        
      ",https://www.chewy.com/sentinel-flavor-tablets-dogs-2-10-lbs/dp/173275,"
              $45.69
            ","
              $48.09
            ","
							
                $49.00
              
						",50
Heartgard,"
        
          
          
          
            ,
             Unflavored Tablets for Dogs, 51-100 lbs, 6 treatments (Brown Box)
          
        
      ",https://www.chewy.com/heartgard-unflavored-tablets-dogs-51/dp/192655,"
              $53.93
            ","
              $56.77
            ","
							
						",9
Heartgard,"
        
          
          
          
            ,
             Unflavored Tablets for Dogs, up to 25 lbs, 6 treatments (Blue Box)
          
        
      ",https://www.chewy.com/heartgard-unflavored-tablets-dogs-up/dp/192651,"
              $33.24
            ","
              $34.99
            ","
							
						",17
Drontal,"
        
          
          
          
            ,
             Plus Tablets for Dogs, over 45 lbs, 1 tablet
          
        
      ",https://www.chewy.com/drontal-plus-tablets-dogs-over-45-lbs/dp/173187,"
              $16.20
            ","
              $17.05
            ","
							
						",5
Prednisolone,"
        
          
          
          
            ,
             (Generic) Oral Solution, 15 mg/5 mL, 16-oz
          
        
      ",https://www.chewy.com/prednisolone-generic-oral-solution-15/dp/173709,"
              $57.82
            ","
              $60.86
            ","
							
						",6
Heartgard,"
        
          
          
          
            ,
             Unflavored Tablets for Dogs, 26-50 lbs, 6 treatments (Green Box)
          
        
      ",https://www.chewy.com/heartgard-unflavored-tablets-dogs-26/dp/192653,"
              $44.64
            ","
              $46.99
            ","
							
						",7
Clemastine,"
        
          
          
          
            ,
             Fumarate (Generic) Tablets, 2.68-mg, 1 tablet
          
        
      ",https://www.chewy.com/clemastine-fumarate-generic-tablets/dp/173442,"
              $0.64
            ","
              $0.67
            ","
							
						",
Dermalone,"
        
          
          
          
            ,
             Ointment for Dogs & Cats, 15 mL
          
        
      ",https://www.chewy.com/dermalone-ointment-dogs-cats-15-ml/dp/244600,,"
              $18.19
            ","
							
						",
Methio-Form,"
        
          
          
          
            ,
             Chewable Tablets for Dogs & Cats, 500-mg, 1 tablet
          
        
      ",https://www.chewy.com/methio-form-chewable-tablets-dogs/dp/173631,"
              $0.11
            ","
              $0.12
            ","
							
						",5
Tri-Otic,"
        
          
          
          
            ,
             (Gentamicin / Betamethasone / Clotrimazole) Otic Ointment for Dogs, 25-g
          
        
      ",https://www.chewy.com/tri-otic-gentamicin-betamethasone/dp/173764,"
              $12.11
            ","
              $12.75
            ","
							
						",2
